Sample,Type_age,Region,Locality,Family,genus,MajorAxisLength,MinorAxisLength,oto_length_mm,oto_length_um
AT12-1-4-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,91.64461346,71.50201558,0.916446135,916.4461346
AT12-1-3-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,91.66304689,80.32582394,0.916630469,916.6304689
AT12-4-2-1,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,91.68799458,85.00108994,0.916879946,916.8799458
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,91.78078591,77.57225673,0.917807859,917.8078591
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,91.7989678,78.82792222,0.917989678,917.989678
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,91.84785081,80.83289917,0.918478508,918.4785081
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,91.86750911,81.51962849,0.918675091,918.6750911
AT14-2-1,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,91.89627049,54.32132353,0.918962705,918.9627049
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,91.91136747,90.33211938,0.919113675,919.1136747
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,91.95022285,82.25059447,0.919502229,919.5022285
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,92.00063611,77.77659325,0.920006361,920.0063611
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,92.02799898,68.06275043,0.92027999,920.2799898
AT14-2-1,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,92.07307525,71.13426423,0.920730753,920.7307525
AT12-1-3-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,92.12413558,78.31085902,0.921241356,921.2413558
AT12-5-4-1,Holocene,Dominican Republic,Las Clavellinas,Gobiidae,NA,115.3641459,92.4408768,1.153641459,1153.641459
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,92.13512308,68.80146785,0.921351231,921.3512308
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,92.23941671,77.10330902,0.922394167,922.3941671
AT12-14-4-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,115.4474561,97.28193093,1.154474561,1154.474561
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,92.25373907,68.92801409,0.922537391,922.5373907
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,92.32002223,65.0103059,0.923200222,923.2002223
AT12-1-3-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,92.34174865,77.24355765,0.923417487,923.4174865
AT12-16-2-1,Sub Recent,Dominican Republic,Wreck Limon La Caleta,Gobiidae,NA,115.5634148,98.25837684,1.155634148,1155.634148
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,92.37432867,74.00178233,0.923743287,923.7432867
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,92.40544179,101.1253991,0.924054418,924.0544179
AT12-1-4-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,92.46139555,79.59014189,0.924613956,924.6139555
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,92.53144464,81.04907812,0.925314446,925.3144464
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,92.58330617,76.53494935,0.925833062,925.8330617
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,92.60330694,77.97084582,0.926033069,926.0330694
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,92.63103096,57.98435793,0.92631031,926.3103096
AT12-4-4-2,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,92.67565067,78.48657835,0.926756507,926.7565067
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,92.67827169,82.85625428,0.926782717,926.7827169
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,92.77255575,80.05094794,0.927725558,927.7255575
AT12-1-3-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,92.82999808,76.22216943,0.928299981,928.2999808
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,92.94795266,111.6378997,0.929479527,929.4795266
AT14-1-8,Sub Recent,Bocas,Casa Blanca new,Gobiidae,NA,93.11680488,79.15127634,0.931168049,931.1680488
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,93.34347746,76.30979709,0.933434775,933.4347746
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,93.39963034,71.21579407,0.933996303,933.9963034
AT12-6-2-1,Holocene,Dominican Republic,Cañon los Rios,Gobiidae,NA,116.0645975,92.58051716,1.160645975,1160.645975
AT12-1-4-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,93.42380643,84.02549656,0.934238064,934.2380643
AT14-2-1,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,93.46052482,60.34496008,0.934605248,934.6052482
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,93.47480217,79.76279436,0.934748022,934.7480217
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,93.47673993,112.7257552,0.934767399,934.7673993
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,93.48317143,73.2162681,0.934831714,934.8317143
AT12-1-3-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,93.53530786,76.74847994,0.935353079,935.3530786
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,93.54391289,80.61880518,0.935439129,935.4391289
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,93.58081801,96.8128997,0.93580818,935.8081801
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,93.59654897,77.81251523,0.93596549,935.9654897
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,93.81429793,65.02562523,0.938142979,938.1429793
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,93.86845646,58.10857566,0.938684565,938.6845646
AT14-3-6,Sub Recent,Bocas,Cayo Adriana,Gobiidae,NA,93.92979844,75.07849676,0.939297984,939.2979844
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Gobiidae,NA,93.94771283,81.76684737,0.939477128,939.4771283
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,93.9479916,82.24570985,0.939479916,939.479916
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,94.0484841,70.11285828,0.940484841,940.484841
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,94.05688467,93.77953626,0.940568847,940.5688467
AT14-2-1,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,94.25938262,84.12174003,0.942593826,942.5938262
AT12-1-1-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,94.28671101,88.94698224,0.94286711,942.8671101
AT14-2-1,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,94.29947887,82.7189967,0.942994789,942.9947887
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,94.30045358,97.67500174,0.943004536,943.0045358
AT12-6-1-1,Holocene,Dominican Republic,Cañon los Rios,Gobiidae,NA,116.6785481,97.86497148,1.166785481,1166.785481
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,94.3702081,76.41184245,0.943702081,943.702081
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,94.40968451,82.770004,0.944096845,944.0968451
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,94.54168109,82.02234876,0.945416811,945.4168109
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,94.54414038,83.1724983,0.945441404,945.4414038
AT12-7-2-1,Holocene,Dominican Republic,Cañada Honda,Gobiidae,NA,116.8078249,92.48453935,1.168078249,1168.078249
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,94.57137087,94.82468672,0.945713709,945.7137087
AT12-1-4-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,94.72890937,81.51224648,0.947289094,947.2890937
AT12-1-3-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,94.73585628,81.86865129,0.947358563,947.3585628
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,94.84463832,74.95324658,0.948446383,948.4463832
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,94.87490125,83.09378324,0.948749013,948.7490125
AT12-4-4-2,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,94.9913577,77.99739042,0.949913577,949.913577
AT12-5-4-1,Holocene,Dominican Republic,Las Clavellinas,Gobiidae,NA,117.0206352,113.9503321,1.170206352,1170.206352
AT12-4-4-2,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,94.99247028,77.55542469,0.949924703,949.9247028
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,95.034899,71.93534374,0.95034899,950.34899
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,95.05415559,75.03549874,0.950541556,950.5415559
AT12-1-3-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,95.13816204,77.27511274,0.95138162,951.3816204
AT12-4-4-2,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,95.24119606,77.79131995,0.952411961,952.4119606
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,95.27337358,76.0641903,0.952733736,952.7337358
AT12-4-4-2,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,95.28068548,80.3655832,0.952806855,952.8068548
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,95.32675538,81.54878288,0.953267554,953.2675538
AT12-1-3-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,95.44432004,84.62395051,0.9544432,954.4432004
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,95.45437928,58.45713762,0.954543793,954.5437928
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,95.5863654,80.65715882,0.955863654,955.863654
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,95.65486787,65.54897898,0.956548679,956.5486787
AT12-4-3-1,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,95.73315898,79.65787226,0.95733159,957.3315898
AT12-1-4-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,95.7364971,80.28214398,0.957364971,957.364971
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,95.74325655,79.79935616,0.957432566,957.4325655
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,95.74396724,83.78187352,0.957439672,957.4396724
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,96.00065762,80.4137599,0.960006576,960.0065762
AT12-1-4-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,96.0072325,76.42492377,0.960072325,960.072325
AT12-4-4-2,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,96.02091101,81.12823266,0.96020911,960.2091101
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,96.12392971,91.31519964,0.961239297,961.2392971
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,96.22782735,79.52675997,0.962278274,962.2782735
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,96.28352971,80.77499014,0.962835297,962.8352971
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,96.31298697,93.29864013,0.96312987,963.1298697
AT12-4-4-2,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,96.32458798,82.24027099,0.96324588,963.2458798
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,96.35479545,78.75976908,0.963547955,963.5479545
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,96.37993937,77.80034784,0.963799394,963.7993937
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,96.42040378,59.14158476,0.964204038,964.2040378
AT14-4-1,Sub Recent,Bocas,Airport Point,Gobiidae,NA,96.46891697,80.06721271,0.96468917,964.6891697
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,96.50373726,87.30467157,0.965037373,965.0373726
AT14-1-8,Sub Recent,Bocas,Casa Blanca new,Gobiidae,NA,96.52245802,79.55488866,0.96522458,965.2245802
AT14-1-8,Sub Recent,Bocas,Casa Blanca new,Gobiidae,NA,96.57009912,80.83450576,0.965700991,965.7009912
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,96.61925479,78.04603377,0.966192548,966.1925479
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,96.64494867,81.50763477,0.966449487,966.4494867
AT12-14-3-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,118.0988072,99.66596271,1.180988072,1180.988072
AT12-1-4-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,96.66171035,83.16475667,0.966617104,966.6171035
AT14-2-1,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,96.67320358,76.36566278,0.966732036,966.7320358
AT12-1-3-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,96.69953246,75.80616913,0.966995325,966.9953246
AT12-14-1-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,118.3153529,99.99239176,1.183153529,1183.153529
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,96.76100571,86.2310638,0.967610057,967.6100571
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,96.79986942,80.43298727,0.967998694,967.9986942
AT12-1-4-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,96.82098224,79.41056811,0.968209822,968.2098224
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,96.89884292,60.5622336,0.968988429,968.9884292
AT14-1-8,Sub Recent,Bocas,Casa Blanca new,Gobiidae,NA,96.92832649,84.89670908,0.969283265,969.2832649
AT12-1-4-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,96.94077005,86.95455603,0.969407701,969.4077005
AT12-1-4-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,96.95102783,82.15241548,0.969510278,969.5102783
AT12-1-4-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,97.02541094,77.40884828,0.970254109,970.2541094
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,97.04756037,84.52209755,0.970475604,970.4756037
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,97.15610079,79.84437039,0.971561008,971.5610079
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,97.16553699,84.388465,0.97165537,971.6553699
AT12-4-3-1,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,97.20624652,82.20694497,0.972062465,972.0624652
AT12-6-3-1,Holocene,Dominican Republic,Cañon los Rios,Gobiidae,NA,118.866103,98.51082924,1.18866103,1188.66103
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,97.23346513,84.11976703,0.972334651,972.3346513
AT14-2-1,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,97.23950551,94.36753053,0.972395055,972.3950551
AT12-5-4-1,Holocene,Dominican Republic,Las Clavellinas,Gobiidae,NA,118.9956781,103.211217,1.189956781,1189.956781
AT12-1-2-2,Sub Recent,Bocas,STRI Point,Gobiidae,NA,97.23992678,89.32060285,0.972399268,972.3992678
AT12-1-1-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,97.24912042,88.94880051,0.972491204,972.4912042
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,97.28444964,99.91352398,0.972844496,972.8444964
AT12-3-1-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,97.29840831,88.34618735,0.972984083,972.9840831
AT12-4-2-1,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,97.30393291,87.21141606,0.973039329,973.0393291
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,97.32346124,86.32345351,0.973234612,973.2346124
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,97.32652198,61.81781188,0.97326522,973.2652198
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,97.32735324,86.00670607,0.973273532,973.2735324
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,97.37622735,65.9137925,0.973762274,973.7622735
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,97.3789942,82.13035522,0.973789942,973.789942
AT14-1-8,Sub Recent,Bocas,Casa Blanca new,Gobiidae,NA,97.39358331,75.95013957,0.973935833,973.9358331
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,97.46939688,64.59701547,0.974693969,974.6939688
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,97.49790768,70.56195504,0.974979077,974.9790768
AT14-4-1,Sub Recent,Bocas,Airport Point,Gobiidae,NA,97.49937041,86.06440654,0.974993704,974.9937041
AT12-4-4-2,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,97.51073924,81.37214119,0.975107392,975.1073924
AT12-22-2-1,Holocene,Dominican Republic,Cañon de Buo,Gobiidae,NA,119.4449583,102.0932362,1.194449583,1194.449583
AT12-1-2-2,Sub Recent,Bocas,STRI Point,Gobiidae,NA,97.51243577,83.58727008,0.975124358,975.1243577
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,97.66701752,64.54308319,0.976670175,976.6701752
AT12-14-4-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,119.6184221,90.35031353,1.196184221,1196.184221
AT12-1-4-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,97.84887522,75.7030401,0.978488752,978.4887522
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,97.91476443,77.62279211,0.979147644,979.1476443
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,98.00785148,83.22887877,0.980078515,980.0785148
AT12-1-4-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,98.0553567,86.67122753,0.980553567,980.553567
AT12-6-2-1,Holocene,Dominican Republic,Cañon los Rios,Gobiidae,NA,119.8122217,94.90985044,1.198122217,1198.122217
AT12-1-3-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,98.10483504,87.7920242,0.98104835,981.0483504
AT12-1-2-2,Sub Recent,Bocas,STRI Point,Gobiidae,NA,98.14643367,87.71207326,0.981464337,981.4643367
AT12-4-4-2,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,98.18112436,80.92293847,0.981811244,981.8112436
AT12-1-2-2,Sub Recent,Bocas,STRI Point,Gobiidae,NA,98.2460614,86.42661762,0.982460614,982.460614
AT14-1-8,Sub Recent,Bocas,Casa Blanca new,Gobiidae,NA,98.24890978,79.95282756,0.982489098,982.4890978
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,98.28348172,64.62970753,0.982834817,982.8348172
AT12-1-3-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,98.31100465,83.31638188,0.983110047,983.1100465
AT12-1-2-2,Sub Recent,Bocas,STRI Point,Gobiidae,NA,98.3150257,82.59017125,0.983150257,983.150257
AT12-1-2-2,Sub Recent,Bocas,STRI Point,Gobiidae,NA,98.3657712,87.96290124,0.983657712,983.657712
AT12-1-4-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,98.38873846,85.87710323,0.983887385,983.8873846
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,98.47536988,62.18550124,0.984753699,984.7536988
AT14-2-1,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,98.49073677,58.75015157,0.984907368,984.9073677
AT12-1-4-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,98.49569461,81.4613111,0.984956946,984.9569461
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,98.50058457,81.22066536,0.985005846,985.0058457
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,98.51966025,83.16673566,0.985196603,985.1966025
AT12-1-2-2,Sub Recent,Bocas,STRI Point,Gobiidae,NA,98.53373961,90.48965856,0.985337396,985.3373961
AT14-2-1,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,98.60790861,86.92320273,0.986079086,986.0790861
AT14-2-1,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,98.61117296,58.60274322,0.98611173,986.1117296
AT14-1-8,Sub Recent,Bocas,Casa Blanca new,Gobiidae,NA,98.64576455,82.39771719,0.986457646,986.4576455
AT12-1-2-2,Sub Recent,Bocas,STRI Point,Gobiidae,NA,98.66239881,86.84778071,0.986623988,986.6239881
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,98.7720289,79.26280276,0.987720289,987.720289
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,98.80405068,93.33313068,0.988040507,988.0405068
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,98.85305924,82.88115688,0.988530592,988.5305924
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,98.86310418,79.22427585,0.988631042,988.6310418
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,98.86719877,63.20270689,0.988671988,988.6719877
AT12-1-2-2,Sub Recent,Bocas,STRI Point,Gobiidae,NA,98.87462487,86.86484089,0.988746249,988.7462487
AT12-14-3-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,120.7397322,93.58536418,1.207397322,1207.397322
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,98.92100828,91.58758279,0.989210083,989.2100828
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,98.96360627,71.00209924,0.989636063,989.6360627
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,98.97462204,65.75941814,0.98974622,989.7462204
AT12-4-4-2,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,98.98769823,82.91182045,0.989876982,989.8769823
AT12-4-2-1,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,99.02984069,81.19123627,0.990298407,990.2984069
AT14-2-1,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,99.09840295,61.05390796,0.99098403,990.9840295
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,99.1043218,86.81994018,0.991043218,991.043218
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,99.15829178,92.1700865,0.991582918,991.5829178
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Gobiidae,NA,99.15932821,100.583075,0.991593282,991.5932821
AT12-3-1-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,99.17910224,93.16241326,0.991791022,991.7910224
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Gobiidae,NA,99.1872607,84.20734708,0.991872607,991.872607
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,99.23018257,77.42754117,0.992301826,992.3018257
AT14-2-1,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,99.23966368,107.1073556,0.992396637,992.3966368
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,99.33400427,77.32506073,0.993340043,993.3400427
AT12-4-4-2,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,99.62540273,86.0105587,0.996254027,996.2540273
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,99.86897112,85.65846703,0.998689711,998.6897112
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Gobiidae,NA,99.87644573,80.74974551,0.998764457,998.7644573
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,99.88159328,79.67965627,0.998815933,998.8159328
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,99.88344096,79.30511739,0.99883441,998.8344096
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,99.93184088,78.830424,0.999318409,999.3184088
AT12-14-4-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,121.5098511,93.00864902,1.215098511,1215.098511
AT12-1-2-2,Sub Recent,Bocas,STRI Point,Gobiidae,NA,99.93520877,85.61013793,0.999352088,999.3520877
