"","family","sample","oto_length_mm","oto_length_um","type_age","region","locality","source","oto_width_mm","fish_length_cm"
"967","Atherinidae","AT12-1-5-1",1.3377,1337.7,"Sub Recent","Bocas","STRI Point","new_2025",1.197356,2.37600908483007
"968","Atherinidae","AT12-1-5-1",1.243823,1243.823,"Sub Recent","Bocas","STRI Point","new_2025",0.996492,2.12652734428965
"969","Atherinidae","AT12-1-6-1",1.431681,1431.681,"Sub Recent","Bocas","STRI Point","new_2025",1.161345,2.63514409423163
"970","Atherinidae","AT13-10-3-1",2.080024,2080.024,"Sub Recent","Bocas","Punta Caracol","new_2025",2.028911,4.65721007272236
"971","Atherinidae","AT13-10-4-2",NA,NA,"Sub Recent","Bocas","Punta Caracol","new_2025",1.243263,5.78126953329795
"972","Atherinidae","AT13-10-2-1",NA,NA,"Sub Recent","Bocas","Punta Caracol","new_2025",1.450853,6.51412629655151
"973","Atherinidae","AT13-10-2-1",NA,NA,"Sub Recent","Bocas","Punta Caracol","new_2025",1.224901,5.71516182951352
"974","Atherinidae","AT13-10-2-1",2.267899,2267.899,"Sub Recent","Bocas","Punta Caracol","new_2025",2.030588,5.31351848541455
"975","Atherinidae","AT13-10-2-1",1.598229,1598.229,"Sub Recent","Bocas","Punta Caracol","new_2025",1.304002,3.11650983028761
"976","Atherinidae","AT13-10-3-2",1.965,1965,"Sub Recent","Bocas","Punta Caracol","new_2025",1.704063,4.27031324567708
"977","Atherinidae","AT13-10-3-2",1.165717,1165.717,"Sub Recent","Bocas","Punta Caracol","new_2025",0.921952,1.92632839338942
"978","Atherinidae","AT13-10-3-2",1.759994,1759.994,"Sub Recent","Bocas","Punta Caracol","new_2025",1.535632,3.60999188877155
"979","Atherinidae","AT13-10-3-2",1.281963,1281.963,"Sub Recent","Bocas","Punta Caracol","new_2025",1.103736,2.22673646047431
"980","Atherinidae","AT13-12-2-1",1.657074,1657.074,"Sub Recent","Bocas","Casa Blanca","new_2025",1.42295,3.29313027407623
"981","Atherinidae","AT13-12-2-1",1.647103,1647.103,"Sub Recent","Bocas","Casa Blanca","new_2025",1.385656,3.26296752553206
"982","Atherinidae","AT13-12-2-1",1.716927,1716.927,"Sub Recent","Bocas","Casa Blanca","new_2025",1.469305,3.47618326948533
"983","Atherinidae","AT13-12-2-1",1.356709,1356.709,"Sub Recent","Bocas","Casa Blanca","new_2025",1.136175,2.42767600332636
"984","Atherinidae","AT13-12-2-1",1.362147,1362.147,"Sub Recent","Bocas","Casa Blanca","new_2025",1.208352,2.44252684622308
"985","Atherinidae","AT13-12-2-1",1.45628,1456.28,"Sub Recent","Bocas","Casa Blanca","new_2025",1.221096,2.70448267430075
"986","Apogonidae","AT12-1-1-1",1.605716,1605.716,"Sub Recent","Bocas","STRI Point","new_2025",1.192141,2.69870763235599
"987","Apogonidae","AT12-1-1-1",1.007019,1007.019,"Sub Recent","Bocas","STRI Point","new_2025",0.760598,1.70399162572521
"988","Apogonidae","AT12-1-3-1",NA,NA,"Sub Recent","Bocas","STRI Point","new_2025",1.38054,4.40038655025419
"989","Apogonidae","AT12-1-3-1",1.957079,1957.079,"Sub Recent","Bocas","STRI Point","new_2025",1.337452,3.27980036554083
"990","Apogonidae","AT12-1-3-1",3.16887,3168.87,"Sub Recent","Bocas","STRI Point","new_2025",2.100033,5.27356126103556
"991","Apogonidae","AT12-1-2-2",2.00515,2005.15,"Sub Recent","Bocas","STRI Point","new_2025",1.517402,3.35917690084928
"992","Apogonidae","AT12-1-4-1",1.469966,1469.966,"Sub Recent","Bocas","STRI Point","new_2025",1.05996,2.47372542233563
"993","Apogonidae","AT12-1-4-1",1.235037,1235.037,"Sub Recent","Bocas","STRI Point","new_2025",0.913915,2.08363892141646
"994","Apogonidae","AT12-1-5-1",2.190537,2190.537,"Sub Recent","Bocas","STRI Point","new_2025",1.581632,3.66504142424934
"995","Apogonidae","AT12-1-6-1",1.537402,1537.402,"Sub Recent","Bocas","STRI Point","new_2025",1.079166,2.58552502597013
"996","Apogonidae","AT12-1-6-1",1.393617,1393.617,"Sub Recent","Bocas","STRI Point","new_2025",1.027673,2.34705913914812
"997","Apogonidae","AT13-12-4-2",2.578022,2578.022,"Sub Recent","Bocas","Casa Blanca","new_2025",1.761689,4.30316161130241
"998","Apogonidae","AT13-12-4-2",1.964531,1964.531,"Sub Recent","Bocas","Casa Blanca","new_2025",1.337438,3.29210720868003
"999","Apogonidae","AT13-12-4-2",1.053032,1053.032,"Sub Recent","Bocas","Casa Blanca","new_2025",0.749455,1.78069512234727
"1000","Apogonidae","AT13-12-4-2",1.690701,1690.701,"Sub Recent","Bocas","Casa Blanca","new_2025",0.128512,2.83941346963412
"1001","Apogonidae","AT13-12-4-2",1.820992,1820.992,"Sub Recent","Bocas","Casa Blanca","new_2025",1.376885,3.0549326957767
"1002","Apogonidae","AT13-12-4-2",1.642909,1642.909,"Sub Recent","Bocas","Casa Blanca","new_2025",1.211006,2.76029938836917
"1003","Apogonidae","AT13-12-4-2",2.05859,2058.59,"Sub Recent","Bocas","Casa Blanca","new_2025",1.498135,3.44738651264609
"1004","Apogonidae","AT13-12-4-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",0.88227,3.11158879813599
"1005","Apogonidae","AT13-12-4-2",1.824813,1824.813,"Sub Recent","Bocas","Casa Blanca","new_2025",1.38596,3.0612496945466
"1006","Apogonidae","AT13-10-1-1",1.810845,1810.845,"Sub Recent","Bocas","Punta Caracol","new_2025",1.34126,3.03815641707938
"1007","Apogonidae","AT13-10-1-2",1.964705,1964.705,"Sub Recent","Bocas","Punta Caracol","new_2025",1.414551,3.29239455842145
"1008","Apogonidae","AT13-10-3-1",2.274919,2274.919,"Sub Recent","Bocas","Punta Caracol","new_2025",1.577757,3.80413431301907
"1009","Apogonidae","AT13-10-3-2",2.347151,2347.151,"Sub Recent","Bocas","Punta Caracol","new_2025",1.626642,3.92313986452922
"1010","Apogonidae","AT13-10-3-2",1.427238,1427.238,"Sub Recent","Bocas","Punta Caracol","new_2025",1.025086,2.40284992910576
"1011","Apogonidae","AT13-10-4-1",NA,NA,"Sub Recent","Bocas","Punta Caracol","new_2025",1.818752,5.44705109111289
"1012","Apogonidae","AT13-10-4-1",1.828407,1828.407,"Sub Recent","Bocas","Punta Caracol","new_2025",1.375595,3.06719123437686
"1013","Apogonidae","AT13-10-5-2",0.906798,906.798,"Sub Recent","Bocas","Punta Caracol","new_2025",0.709973,1.53674393498199
"1014","Apogonidae","AT13-12-1-1",1.634503,1634.503,"Sub Recent","Bocas","Casa Blanca","new_2025",1.263545,2.74638080653982
"1015","Apogonidae","AT13-12-1-1",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.610169,4.95693900716723
"1016","Apogonidae","AT13-12-1-1",2.063587,2063.587,"Sub Recent","Bocas","Casa Blanca","new_2025",1.700978,3.45563299204832
"1017","Apogonidae","AT13-12-1-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.070367,3.61366306755602
"1018","Apogonidae","AT13-12-1-2",1.559566,1559.566,"Sub Recent","Bocas","Casa Blanca","new_2025",1.062005,2.62225418283333
"1019","Apogonidae","AT13-12-1-2",1.9139,1913.9,"Sub Recent","Bocas","Casa Blanca","new_2025",1.490024,3.20847754880657
"1020","Apogonidae","AT13-12-1-2",2.338744,2338.744,"Sub Recent","Bocas","Casa Blanca","new_2025",1.571749,3.90929171080679
"1021","Apogonidae","AT13-12-2-1",2.318917,2318.917,"Sub Recent","Bocas","Casa Blanca","new_2025",1.707793,3.87662947066942
"1022","Apogonidae","AT13-12-2-1",2.319064,2319.064,"Sub Recent","Bocas","Casa Blanca","new_2025",1.655221,3.87687164771776
"1023","Apogonidae","AT13-12-2-1",2.000492,2000.492,"Sub Recent","Bocas","Casa Blanca","new_2025",1.468191,3.35148666636002
"1024","Apogonidae","AT13-12-2-1",1.874345,1874.345,"Sub Recent","Bocas","Casa Blanca","new_2025",1.333514,3.14312033365787
"1025","Apogonidae","AT13-12-2-1",1.347673,1347.673,"Sub Recent","Bocas","Casa Blanca","new_2025",0.959719,2.27078781476523
"1026","Apogonidae","AT13-12-2-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.165522,3.85991179967863
"1027","Apogonidae","AT13-12-2-2",1.975186,1975.186,"Sub Recent","Bocas","Casa Blanca","new_2025",1.356449,3.30970257136191
"1028","Apogonidae","AT13-12-2-2",1.878564,1878.564,"Sub Recent","Bocas","Casa Blanca","new_2025",1.398967,3.15009238644963
"1029","Apogonidae","AT13-12-2-2",1.551625,1551.625,"Sub Recent","Bocas","Casa Blanca","new_2025",1.078544,2.60909560156844
"1030","Apogonidae","AT13-12-3-2",2.47298,2472.98,"Sub Recent","Bocas","Casa Blanca","new_2025",1.695543,4.13032288539408
"1031","Apogonidae","AT13-12-3-2",0.983627,983.627,"Sub Recent","Bocas","Casa Blanca","new_2025",0.704696,1.66497787242912
"1032","Apogonidae","AT13-12-3-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.326593,4.26669234630623
"1033","Apogonidae","AT13-12-3-2",1.307966,1307.966,"Sub Recent","Bocas","Casa Blanca","new_2025",0.998227,2.20484010712061
"1034","Apogonidae","AT14-3-2",3.331243,3331.243,"Sub Recent","Bocas","Cayo Adriana","new_2025",2.232826,5.53975709897783
"1035","Apogonidae","AT14-2-1",2.157287,2157.287,"Sub Recent","Bocas","Punta Donato","new_2025",1.607832,3.6102118575237
"1036","Apogonidae","AT14-2-1",NA,NA,"Sub Recent","Bocas","Punta Donato","new_2025",1.555108,4.82522141254245
"1037","Apogonidae","AT14-3-5",NA,NA,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.841673,5.50011080952039
"1038","Apogonidae","AT14-3-5",2.251126,2251.126,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.481425,3.76492231562718
"1039","Apogonidae","AT14-2-5",2.07356,2073.56,"Sub Recent","Bocas","Punta Donato","new_2025",1.457751,3.47209042861862
"1040","Apogonidae","AT14-2-5",1.847099,1847.099,"Sub Recent","Bocas","Punta Donato","new_2025",1.371045,3.09808980439726
"1041","Apogonidae","AT14-3-4",1.426618,1426.618,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.990735,2.40182127333868
"1042","Apogonidae","AT14-3-6",NA,NA,"Sub Recent","Bocas","Cayo Adriana","new_2025",2.151723,6.2040569220414
"1043","Apogonidae","AT14-3-6",1.960888,1960.888,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.341006,3.28609094497009
"1044","Apogonidae","AT14-3-1",2.011344,2011.344,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.395888,3.36940262885339
"1045","Apogonidae","AT14-3-1",1.396197,1396.197,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.894094,2.35134108555221
"1046","Apogonidae","AT14-3-1",2.00725,2007.25,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.421539,3.3626438602833
"1047","Apogonidae","AT13-12-4-1",2.26244,2262.44,"Sub Recent","Bocas","Casa Blanca","new_2025",1.647294,3.78356907323906
"1048","Apogonidae","AT13-12-4-1",1.778269,1778.269,"Sub Recent","Bocas","Casa Blanca","new_2025",1.292457,2.98428846814602
"1049","Apogonidae","AT13-12-4-1",1.664986,1664.986,"Sub Recent","Bocas","Casa Blanca","new_2025",1.219124,2.79684938234153
"1050","Apogonidae","AT13-12-4-1",1.514284,1514.284,"Sub Recent","Bocas","Casa Blanca","new_2025",1.052709,2.54720674819026
"1051","Apogonidae","AT13-12-4-1",1.872442,1872.442,"Sub Recent","Bocas","Casa Blanca","new_2025",1.318567,3.13997548155931
"1052","Engraulidae","AT12-1-1-1",3.328776,3328.776,"Sub Recent","Bocas","STRI Point","new_2025",1.954216,12.4013950870714
"1053","Engraulidae","AT12-1-2-1",2.158373,2158.373,"Sub Recent","Bocas","STRI Point","new_2025",1.198967,7.64773941577046
"1054","Engraulidae","AT12-1-5-1",2.557342,2557.342,"Sub Recent","Bocas","STRI Point","new_2025",1.561768,9.24106111281543
"1055","Engraulidae","AT12-1-5-1",2.075197,2075.197,"Sub Recent","Bocas","STRI Point","new_2025",1.325075,7.3196510891953
"1056","Engraulidae","AT12-1-5-1",1.249098,1249.098,"Sub Recent","Bocas","STRI Point","new_2025",0.793647,4.15440547137181
"1057","Engraulidae","AT12-1-5-1",2.159522,2159.522,"Sub Recent","Bocas","STRI Point","new_2025",1.205549,7.65228204276125
"1058","Engraulidae","AT12-1-6-1",2.238776,2238.776,"Sub Recent","Bocas","STRI Point","new_2025",1.419198,7.96628467815319
"1059","Engraulidae","AT12-1-2-1",1.624099,1624.099,"Sub Recent","Bocas","STRI Point","new_2025",0.873065,5.56829549774675
"1060","Engraulidae","AT12-1-2-1",NA,NA,"Sub Recent","Bocas","STRI Point","new_2025",1.123583,10.5843984522506
"1061","Engraulidae","AT12-1-2-1",1.872114,1872.114,"Sub Recent","Bocas","STRI Point","new_2025",1.214982,6.52508484080379
"1062","Engraulidae","AT12-1-2-1",1.846031,1846.031,"Sub Recent","Bocas","STRI Point","new_2025",1.144527,6.42373414785448
"1063","Engraulidae","AT12-1-2-1",2.19014,2190.14,"Sub Recent","Bocas","STRI Point","new_2025",1.37497,7.77343443233135
"1064","Engraulidae","AT12-1-2-1",2.109423,2109.423,"Sub Recent","Bocas","STRI Point","new_2025",1.313555,7.45447491126599
"1065","Engraulidae","AT13-10-2-1",2.031355,2031.355,"Sub Recent","Bocas","Punta Caracol","new_2025",1.203849,7.14732389817408
"1066","Engraulidae","AT13-10-2-1",1.976486,1976.486,"Sub Recent","Bocas","Punta Caracol","new_2025",1.118303,6.9322603359935
"1067","Engraulidae","AT13-10-2-1",1.408611,1408.611,"Sub Recent","Bocas","Punta Caracol","new_2025",0.9791,4.75056200059844
"1068","Engraulidae","AT13-10-2-2",1.894731,1894.731,"Sub Recent","Bocas","Punta Caracol","new_2025",1.165887,6.61310019318675
"1069","Engraulidae","AT13-10-2-2",1.6778,1677.8,"Sub Recent","Bocas","Punta Caracol","new_2025",0.953016,5.77411265225433
"1070","Engraulidae","AT13-10-3-1",1.667804,1667.804,"Sub Recent","Bocas","Punta Caracol","new_2025",0.941796,5.73574295612507
"1071","Engraulidae","AT13-10-3-1",2.130789,2130.789,"Sub Recent","Bocas","Punta Caracol","new_2025",1.087213,7.53876906389976
"1072","Engraulidae","AT13-10-3-1",2.137751,2137.751,"Sub Recent","Bocas","Punta Caracol","new_2025",1.077926,7.56625706364195
"1073","Engraulidae","AT13-10-3-1",2.075566,2075.566,"Sub Recent","Bocas","Punta Caracol","new_2025",1.332103,7.3211032976879
"1074","Engraulidae","AT13-10-3-1",1.951156,1951.156,"Sub Recent","Bocas","Punta Caracol","new_2025",1.212904,6.83320909203293
"1075","Engraulidae","AT13-10-3-2",1.779899,1779.899,"Sub Recent","Bocas","Punta Caracol","new_2025",0.982585,6.16751224148432
"1076","Engraulidae","AT13-10-3-2",2.08649,2086.49,"Sub Recent","Bocas","Punta Caracol","new_2025",1.157225,7.36410848366252
"1077","Engraulidae","AT13-10-3-2",2.108215,2108.215,"Sub Recent","Bocas","Punta Caracol","new_2025",1.119026,7.44971199434548
"1078","Engraulidae","AT13-10-3-2",1.89825,1898.25,"Sub Recent","Bocas","Punta Caracol","new_2025",1.06489,6.62680555643918
"1079","Engraulidae","AT13-10-3-2",NA,NA,"Sub Recent","Bocas","Punta Caracol","new_2025",0.971816,9.6819431044396
"1080","Engraulidae","AT13-10-3-2",NA,NA,"Sub Recent","Bocas","Punta Caracol","new_2025",0.651766,7.57555235819048
"1081","Engraulidae","AT13-10-3-2",NA,NA,"Sub Recent","Bocas","Punta Caracol","new_2025",1.040276,10.0952999414152
"1082","Engraulidae","AT13-10-3-2",1.713715,1713.715,"Sub Recent","Bocas","Punta Caracol","new_2025",0.975306,5.91218997879322
"1083","Engraulidae","AT13-10-4-1",NA,NA,"Sub Recent","Bocas","Punta Caracol","new_2025",1.414519,12.1922033180248
"1084","Engraulidae","AT13-10-4-1",2.351399,2351.399,"Sub Recent","Bocas","Punta Caracol","new_2025",1.413663,8.41470334686848
"1085","Engraulidae","AT13-10-4-1",1.974368,1974.368,"Sub Recent","Bocas","Punta Caracol","new_2025",1.18082,6.92397238410149
"1086","Engraulidae","AT13-10-4-1",2.014306,2014.306,"Sub Recent","Bocas","Punta Caracol","new_2025",1.097902,7.08042605679173
"1087","Engraulidae","AT13-10-4-1",2.40454,2404.54,"Sub Recent","Bocas","Punta Caracol","new_2025",1.454064,8.62716141260438
"1088","Engraulidae","AT13-10-4-1",NA,NA,"Sub Recent","Bocas","Punta Caracol","new_2025",1.118179,10.5531055418249
"1089","Engraulidae","AT13-10-4-1",1.815801,1815.801,"Sub Recent","Bocas","Punta Caracol","new_2025",1.054041,6.30647681691819
"1090","Engraulidae","AT13-10-4-2",1.99934,1999.34,"Sub Recent","Bocas","Punta Caracol","new_2025",1.160037,7.02175558576269
"1091","Engraulidae","AT13-10-4-2",1.580916,1580.916,"Sub Recent","Bocas","Punta Caracol","new_2025",1.125299,5.403359467593
"1092","Engraulidae","AT13-10-5-1",1.70088,1700.88,"Sub Recent","Bocas","Punta Caracol","new_2025",0.978482,5.86280623211215
"1093","Engraulidae","AT13-10-5-1",1.587809,1587.809,"Sub Recent","Bocas","Punta Caracol","new_2025",1.072859,5.42965245113314
"1094","Engraulidae","AT13-10-5-1",1.859332,1859.332,"Sub Recent","Bocas","Punta Caracol","new_2025",1.050649,6.47539726801479
"1095","Engraulidae","AT13-10-5-1",1.576419,1576.419,"Sub Recent","Bocas","Punta Caracol","new_2025",0.869372,5.38621304678374
"1096","Engraulidae","AT13-10-5-1",2.00352,2003.52,"Sub Recent","Bocas","Punta Caracol","new_2025",1.014243,7.0381371337073
"1097","Engraulidae","AT13-10-5-2",2.071485,2071.485,"Sub Recent","Bocas","Punta Caracol","new_2025",1.261484,7.30504408619399
"1098","Engraulidae","AT13-10-5-2",1.817354,1817.354,"Sub Recent","Bocas","Punta Caracol","new_2025",1.082116,6.31249518281194
"1099","Engraulidae","AT13-10-5-2",2.268641,2268.641,"Sub Recent","Bocas","Punta Caracol","new_2025",1.365017,8.08494585321454
"1100","Engraulidae","AT13-10-5-2",2.020175,2020.175,"Sub Recent","Bocas","Punta Caracol","new_2025",1.097388,7.10344780546689
"1101","Engraulidae","AT13-10-5-2",1.732067,1732.067,"Sub Recent","Bocas","Punta Caracol","new_2025",0.980196,5.98287518193493
"1102","Engraulidae","AT13-10-5-2",1.857492,1857.492,"Sub Recent","Bocas","Punta Caracol","new_2025",0.98293,6.46824786953696
"1103","Engraulidae","AT13-10-4-2",2.33586,2335.86,"Sub Recent","Bocas","Punta Caracol","new_2025",1.388594,8.35268271629472
"1104","Engraulidae","AT13-12-1-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.098812,10.4404746030484
"1105","Engraulidae","AT13-12-1-2",1.335447,1335.447,"Sub Recent","Bocas","Casa Blanca","new_2025",0.860388,4.4760948303756
"1106","Engraulidae","AT13-12-1-2",1.226727,1226.727,"Sub Recent","Bocas","Casa Blanca","new_2025",0.873179,4.07147539547908
"1107","Engraulidae","AT13-12-1-2",1.317866,1317.866,"Sub Recent","Bocas","Casa Blanca","new_2025",0.771952,4.41039700914998
"1108","Engraulidae","AT13-12-1-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",0.909583,9.29632188889097
"1109","Engraulidae","AT13-12-1-2",2.027848,2027.848,"Sub Recent","Bocas","Casa Blanca","new_2025",1.096754,7.13355760316362
"1110","Engraulidae","AT13-12-1-2",1.767888,1767.888,"Sub Recent","Bocas","Casa Blanca","new_2025",0.958349,6.12109375981197
"1111","Engraulidae","AT13-12-1-2",2.215436,2215.436,"Sub Recent","Bocas","Casa Blanca","new_2025",1.105198,7.87367631872899
"1112","Engraulidae","AT13-12-1-1",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.103583,10.4682915155966
"1113","Engraulidae","AT13-12-1-1",1.386182,1386.182,"Sub Recent","Bocas","Casa Blanca","new_2025",0.801125,4.66624238503072
"1114","Engraulidae","AT13-12-1-1",1.776321,1776.321,"Sub Recent","Bocas","Casa Blanca","new_2025",1.135286,6.15368066999667
"1115","Engraulidae","AT13-12-1-1",1.569694,1569.694,"Sub Recent","Bocas","Casa Blanca","new_2025",0.941382,5.36058214597475
"1116","Engraulidae","AT13-12-1-1",2.087634,2087.634,"Sub Recent","Bocas","Casa Blanca","new_2025",1.297206,7.3686136492839
"1117","Engraulidae","AT13-12-2-1",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.050704,10.1573297872964
"1118","Engraulidae","AT13-12-2-1",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.047758,10.1398299917524
"1119","Engraulidae","AT13-12-2-1",2.108336,2108.336,"Sub Recent","Bocas","Casa Blanca","new_2025",1.284772,7.45018906036669
"1120","Engraulidae","AT13-12-2-1",2.417324,2417.324,"Sub Recent","Bocas","Casa Blanca","new_2025",1.413787,8.67835353915851
"1121","Engraulidae","AT13-12-2-1",2.009309,2009.309,"Sub Recent","Bocas","Casa Blanca","new_2025",1.068533,7.06083093445592
"1122","Engraulidae","AT13-12-2-1",1.853853,1853.853,"Sub Recent","Bocas","Casa Blanca","new_2025",1.004977,6.45411079417979
"1123","Engraulidae","AT13-12-2-1",1.98492,1984.92,"Sub Recent","Bocas","Casa Blanca","new_2025",1.095221,6.96527363408408
"1124","Engraulidae","AT13-12-2-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",0.89259,9.18927330490946
"1125","Engraulidae","AT13-12-2-2",2.218012,2218.012,"Sub Recent","Bocas","Casa Blanca","new_2025",1.311381,7.88389183947631
"1126","Engraulidae","AT13-12-2-2",1.711651,1711.651,"Sub Recent","Bocas","Casa Blanca","new_2025",0.96269,5.90424566701977
"1127","Engraulidae","AT13-12-2-2",2.352568,2352.568,"Sub Recent","Bocas","Casa Blanca","new_2025",1.35765,8.41937108597257
"1128","Engraulidae","AT13-12-2-2",2.048828,2048.828,"Sub Recent","Bocas","Casa Blanca","new_2025",1.226465,7.21595291912225
