"","family","sample","oto_length_mm","oto_length_um","type_age","region","locality","source","oto_width_mm","fish_length_cm","n_species","n_estimates","mean_a","mean_b","group_name","sed_weight_500_kg","sed_weight_whole_sample_kg","total_oto_count","fish_weight_g"
"117","Atherinidae","AT13-12-1-1",1.862734897,1862.734897,"Sub Recent","Bocas","Casa Blanca","orig_df",1.57051719,3.93615152138025,1,2,0.0059,3.18135,"AT13-12_1",0.22898,0.5786,44,0.461300269719911
"118","Atherinidae","AT14-1-3",1.885978846,1885.978846,"Sub Recent","Bocas","Casa Blanca","orig_df",1.718496317,4.01127900251937,1,2,0.0059,3.18135,"AT14-1_3",0.177701,0.6843,95,0.489898343141564
"119","Atherinidae","AT13-10-2-2",1.891062834,1891.062834,"Sub Recent","Bocas","Punta Caracol","orig_df",1.664919018,4.02777616396646,1,2,0.0059,3.18135,"AT13-10_3",0.33569,0.6996,7,0.496336931174938
"120","Atherinidae","AT13-12-1-2",1.901800672,1901.800672,"Sub Recent","Bocas","Casa Blanca","orig_df",1.515437014,4.06269612861356,1,2,0.0059,3.18135,"AT13-12_2",0.29472,0.6281,38,0.510156604080904
"121","Atherinidae","AT13-12-2-2",1.947132731,1947.132731,"Sub Recent","Bocas","Casa Blanca","orig_df",1.737629401,4.21125661538598,1,2,0.0059,3.18135,"AT13-12_4",0.27237,0.6317,40,0.571905394708916
"122","Atherinidae","AT14-1-3",2.09159646,2091.59646,"Sub Recent","Bocas","Casa Blanca","orig_df",1.988654514,4.69677111635034,1,2,0.0059,3.18135,"AT14-1_3",0.177701,0.6843,95,0.809246858287658
"123","Bregmacerotidae","AT13-10-4-1",1.034036091,1034.036091,"Sub Recent","Bocas","Punta Caracol","orig_df",1.007194356,5.39296124833932,2,6,0.00495666666666667,3.03316666666667,"AT13-10_6",0.33121,0.7088,27,0.822136414830228
"124","Bregmacerotidae","AT14-2-5",1.137792786,1137.792786,"Sub Recent","Bocas","Punta Donato","orig_df",1.072652395,5.80767668509542,2,6,0.00495666666666667,3.03316666666667,"AT14-2_4",0.121947,0.6014,28,1.02928684207793
"125","Bregmacerotidae","AT14-2-5",1.234117149,1234.117149,"Sub Recent","Bocas","Punta Donato","orig_df",1.144673284,6.18510826683148,2,6,0.00495666666666667,3.03316666666667,"AT14-2_4",0.121947,0.6014,28,1.24588507843842
"126","Bregmacerotidae","AT13-10-4-1",1.283501898,1283.501898,"Sub Recent","Bocas","Punta Caracol","orig_df",1.12656524,6.3760226326846,2,6,0.00495666666666667,3.03316666666667,"AT13-10_6",0.33121,0.7088,27,1.36622900279228
"127","Bregmacerotidae","AT13-10-1-1",1.341703179,1341.703179,"Sub Recent","Bocas","Punta Caracol","orig_df",1.010681979,6.5989111361526,2,6,0.00495666666666667,3.03316666666667,"AT13-10_1",0.26303,0.6473,26,1.51630203473796
"128","Bregmacerotidae","AT14-2-5",1.381392832,1381.392832,"Sub Recent","Bocas","Punta Donato","orig_df",1.208743771,6.74965724041051,2,6,0.00495666666666667,3.03316666666667,"AT14-2_4",0.121947,0.6014,28,1.62382559143824
"129","Bregmacerotidae","AT13-10-1-1",1.532034122,1532.034122,"Sub Recent","Bocas","Punta Caracol","orig_df",1.415306399,7.31323537464063,2,6,0.00495666666666667,3.03316666666667,"AT13-10_1",0.26303,0.6473,26,2.07098999674303
"130","Engraulidae","AT12-1-3-1",1.312643171,1312.643171,"Sub Recent","Bocas","STRI Point","orig_df",0.9616788971,4.39089947964209,9,49,0.00612244897959184,3.19008591836735,"AT12-1_4",0.23809,1.15,62,0.686635148191886
"131","Engraulidae","AT13-10-1-2",1.344890509,1344.890509,"Sub Recent","Bocas","Punta Caracol","orig_df",0.7619573841,4.51142538399844,9,49,0.00612244897959184,3.19008591836735,"AT13-10_2",0.37675,0.9095,21,0.74858711347113
"132","Engraulidae","AT14-3-1",1.451838414,1451.838414,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.9771840291,4.91350812963911,9,49,0.00612244897959184,3.19008591836735,"AT14-3_1",0.193504,0.5189,23,0.98293326686231
"133","Engraulidae","AT12-1-3-1",1.469008697,1469.008697,"Sub Recent","Bocas","STRI Point","orig_df",0.9032799001,4.97838861134002,9,49,0.00612244897959184,3.19008591836735,"AT12-1_4",0.23809,1.15,62,1.02493971508055
"134","Engraulidae","AT13-10-1-1",1.486565444,1486.565444,"Sub Recent","Bocas","Punta Caracol","orig_df",1.037232192,5.04482022608679,9,49,0.00612244897959184,3.19008591836735,"AT13-10_1",0.26303,0.6473,26,1.0692107778206
"135","Engraulidae","AT13-10-1-2",1.492078974,1492.078974,"Sub Recent","Bocas","Punta Caracol","orig_df",1.013456497,5.06570124096307,9,49,0.00612244897959184,3.19008591836735,"AT13-10_2",0.37675,0.9095,21,1.08339282164373
"136","Engraulidae","AT13-10-1-1",1.525905849,1525.905849,"Sub Recent","Bocas","Punta Caracol","orig_df",1.056190069,5.19400589957706,9,49,0.00612244897959184,3.19008591836735,"AT13-10_1",0.26303,0.6473,26,1.17338201848063
"137","Engraulidae","AT13-10-1-1",1.581430642,1581.430642,"Sub Recent","Bocas","Punta Caracol","orig_df",0.868039851,5.4053220846163,9,49,0.00612244897959184,3.19008591836735,"AT13-10_1",0.26303,0.6473,26,1.33256673806532
"138","Engraulidae","AT14-2-2",1.62425385,1624.25385,"Sub Recent","Bocas","Punta Donato","orig_df",1.286522115,5.56888786421897,9,49,0.00612244897959184,3.19008591836735,"AT14-2_2",0.085008,0.5441,17,1.46551638606203
"139","Engraulidae","AT14-2-2",1.695430619,1695.430619,"Sub Recent","Bocas","Punta Donato","orig_df",1.105713601,5.84185230082982,9,49,0.00612244897959184,3.19008591836735,"AT14-2_2",0.085008,0.5441,17,1.70721163484968
"140","Engraulidae","AT14-1-2",1.697241615,1697.241615,"Sub Recent","Bocas","Casa Blanca","orig_df",1.008689619,5.84881506953213,9,49,0.00612244897959184,3.19008591836735,"AT14-1_2",0.255748,0.58385,102,1.71371125323017
"141","Engraulidae","AT14-2-2",1.698911526,1698.911526,"Sub Recent","Bocas","Punta Donato","orig_df",1.023164099,5.85523616835615,9,49,0.00612244897959184,3.19008591836735,"AT14-2_2",0.085008,0.5441,17,1.7197202713024
"142","Engraulidae","AT14-1-2",1.705109523,1705.109523,"Sub Recent","Bocas","Casa Blanca","orig_df",1.030090021,5.87907493011368,9,49,0.00612244897959184,3.19008591836735,"AT14-1_2",0.255748,0.58385,102,1.74215570647641
"143","Engraulidae","AT14-3-1",1.779019055,1779.019055,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.132429371,6.16411031558987,9,49,0.00612244897959184,3.19008591836735,"AT14-3_1",0.193504,0.5189,23,2.02618745836574
"144","Engraulidae","AT12-1-3-1",1.784551958,1784.551958,"Sub Recent","Bocas","STRI Point","orig_df",1.006749648,6.18550412095175,9,49,0.00612244897959184,3.19008591836735,"AT12-1_4",0.23809,1.15,62,2.04870647093065
"145","Engraulidae","AT14-3-1",1.801332453,1801.332453,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.152904364,6.25043531533392,9,49,0.00612244897959184,3.19008591836735,"AT14-3_1",0.193504,0.5189,23,2.11810411357304
"146","Engraulidae","AT14-3-1",1.802021577,1802.021577,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.113297469,6.25310334386581,9,49,0.00612244897959184,3.19008591836735,"AT14-3_1",0.193504,0.5189,23,2.12098969195023
"147","Engraulidae","AT14-2-2",1.806741349,1806.741349,"Sub Recent","Bocas","Punta Donato","orig_df",1.039926017,6.27137969542646,9,49,0.00612244897959184,3.19008591836735,"AT14-2_2",0.085008,0.5441,17,2.1408288941976
"148","Engraulidae","AT14-2-2",1.815816072,1815.816072,"Sub Recent","Bocas","Punta Donato","orig_df",1.071085507,6.30653522282012,9,49,0.00612244897959184,3.19008591836735,"AT14-2_2",0.085008,0.5441,17,2.17934820583697
"149","Engraulidae","AT12-1-3-1",1.821502152,1821.502152,"Sub Recent","Bocas","STRI Point","orig_df",1.100970361,6.32857350055606,9,49,0.00612244897959184,3.19008591836735,"AT12-1_4",0.23809,1.15,62,2.20373624284768
"150","Engraulidae","AT14-1-2",1.830172512,1830.172512,"Sub Recent","Bocas","Casa Blanca","orig_df",1.061309293,6.36219366367938,9,49,0.00612244897959184,3.19008591836735,"AT14-1_2",0.255748,0.58385,102,2.24130098389474
"151","Engraulidae","AT14-1-2",1.8617855,1861.7855,"Sub Recent","Bocas","Casa Blanca","orig_df",1.027543623,6.48493172090438,9,49,0.00612244897959184,3.19008591836735,"AT14-1_2",0.255748,0.58385,102,2.38217237044246
"152","Engraulidae","AT14-1-2",1.943230835,1943.230835,"Sub Recent","Bocas","Casa Blanca","orig_df",1.041280409,6.80224873998171,9,49,0.00612244897959184,3.19008591836735,"AT14-1_2",0.255748,0.58385,102,2.77433063894437
"153","Engraulidae","AT14-1-2",1.958585536,1958.585536,"Sub Recent","Bocas","Casa Blanca","orig_df",1.014912627,6.86224644915126,9,49,0.00612244897959184,3.19008591836735,"AT14-1_2",0.255748,0.58385,102,2.8531498059553
"154","Engraulidae","AT14-2-2",1.973751053,1973.751053,"Sub Recent","Bocas","Punta Donato","orig_df",0.9507650068,6.92155840051129,9,49,0.00612244897959184,3.19008591836735,"AT14-2_2",0.085008,0.5441,17,2.93256579741424
"155","Engraulidae","AT14-3-1",2.013157873,2013.157873,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.288022796,7.07592331923838,9,49,0.00612244897959184,3.19008591836735,"AT14-3_1",0.193504,0.5189,23,3.14634493447446
"156","Engraulidae","AT14-3-1",2.019806284,2019.806284,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.265818469,7.1020012513508,9,49,0.00612244897959184,3.19008591836735,"AT14-3_1",0.193504,0.5189,23,3.18348566675704
"157","Engraulidae","AT14-1-2",2.038184984,2038.184984,"Sub Recent","Bocas","Casa Blanca","orig_df",1.122733648,7.17414204902804,9,49,0.00612244897959184,3.19008591836735,"AT14-1_2",0.255748,0.58385,102,3.28779635911159
"158","Engraulidae","AT14-2-2",2.047755404,2047.755404,"Sub Recent","Bocas","Punta Donato","orig_df",1.071220691,7.2117381063191,9,49,0.00612244897959184,3.19008591836735,"AT14-2_2",0.085008,0.5441,17,3.34307659386799
"159","Engraulidae","AT14-1-2",2.049119021,2049.119021,"Sub Recent","Bocas","Casa Blanca","orig_df",1.287070318,7.21709654290177,9,49,0.00612244897959184,3.19008591836735,"AT14-1_2",0.255748,0.58385,102,3.35100708661918
"160","Engraulidae","AT14-2-2",2.059864996,2059.864996,"Sub Recent","Bocas","Punta Donato","orig_df",1.411285134,7.25933809169193,9,49,0.00612244897959184,3.19008591836735,"AT14-2_2",0.085008,0.5441,17,3.41397743499225
"161","Engraulidae","AT14-1-2",2.068315484,2068.315484,"Sub Recent","Bocas","Casa Blanca","orig_df",1.117495538,7.2925741966152,9,49,0.00612244897959184,3.19008591836735,"AT14-1_2",0.255748,0.58385,102,3.46409061605334
"162","Engraulidae","AT14-1-2",2.06847298,2068.47298,"Sub Recent","Bocas","Casa Blanca","orig_df",1.061102868,7.29319378405261,9,49,0.00612244897959184,3.19008591836735,"AT14-1_2",0.255748,0.58385,102,3.46502959050513
"163","Engraulidae","AT14-3-1",2.095029332,2095.029332,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.287478735,7.39774396058675,9,49,0.00612244897959184,3.19008591836735,"AT14-3_1",0.193504,0.5189,23,3.62598999011107
"164","Engraulidae","AT14-3-1",2.144358141,2144.358141,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.33829699,7.59235356239633,9,49,0.00612244897959184,3.19008591836735,"AT14-3_1",0.193504,0.5189,23,3.93914174324396
"165","Engraulidae","AT14-1-2",2.155882707,2155.882707,"Sub Recent","Bocas","Casa Blanca","orig_df",1.4513266,7.63789488304634,9,49,0.00612244897959184,3.19008591836735,"AT14-1_2",0.255748,0.58385,102,4.01501403936297
"166","Engraulidae","AT14-2-2",2.201602312,2201.602312,"Sub Recent","Bocas","Punta Donato","orig_df",1.154777782,7.81884027082635,9,49,0.00612244897959184,3.19008591836735,"AT14-2_2",0.085008,0.5441,17,4.32639312913704
"167","Engraulidae","AT14-2-2",2.226526513,2226.526513,"Sub Recent","Bocas","Punta Donato","orig_df",1.116015549,7.91766720325703,9,49,0.00612244897959184,3.19008591836735,"AT14-2_2",0.085008,0.5441,17,4.50326586109937
"168","Engraulidae","AT14-2-2",2.361219018,2361.219018,"Sub Recent","Bocas","Punta Donato","orig_df",1.397833647,8.4539223617411,9,49,0.00612244897959184,3.19008591836735,"AT14-2_2",0.085008,0.5441,17,5.55035370032398
"169","Engraulidae","AT14-2-2",2.380814445,2380.814445,"Sub Recent","Bocas","Punta Donato","orig_df",1.724293443,8.53223860292712,9,49,0.00612244897959184,3.19008591836735,"AT14-2_2",0.085008,0.5441,17,5.71605125479596
"170","Engraulidae","AT13-10-1-1",2.405554924,2405.554924,"Sub Recent","Bocas","Punta Caracol","orig_df",1.417208227,8.63122441553747,9,49,0.00612244897959184,3.19008591836735,"AT13-10_1",0.26303,0.6473,26,5.93029890862863
"171","Engraulidae","AT14-2-2",2.435383131,2435.383131,"Sub Recent","Bocas","Punta Donato","orig_df",1.178804083,8.7507227328998,9,49,0.00612244897959184,3.19008591836735,"AT14-2_2",0.085008,0.5441,17,6.1962114403801
"172","Engraulidae","AT14-2-2",2.504216802,2504.216802,"Sub Recent","Bocas","Punta Donato","orig_df",1.674913522,9.02712948696226,9,49,0.00612244897959184,3.19008591836735,"AT14-2_2",0.085008,0.5441,17,6.8424357482628
"173","Engraulidae","AT14-2-2",2.671293781,2671.293781,"Sub Recent","Bocas","Punta Donato","orig_df",1.747031537,9.70166266939224,9,49,0.00612244897959184,3.19008591836735,"AT14-2_2",0.085008,0.5441,17,8.61091386663995
"174","Engraulidae","AT14-2-2",2.900392734,2900.392734,"Sub Recent","Bocas","Punta Donato","orig_df",1.802913017,10.6345149784813,9,49,0.00612244897959184,3.19008591836735,"AT14-2_2",0.085008,0.5441,17,11.5409832584507
"175","Gerreidae","AT13-12-4-2",0.98320843,983.2084303,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7217050023,2.67689249481551,11,83,0.0143642168674699,3.04463734939759,"AT13-12_8",0.28791,0.6922,48,0.287914180068137
"176","Gerreidae","AT13-12-4-2",1.28726986,1287.26986,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8991814462,3.54565088060333,11,83,0.0143642168674699,3.04463734939759,"AT13-12_8",0.28791,0.6922,48,0.677496158951645
"177","Gerreidae","AT13-12-1-1",1.567334875,1567.334875,"Sub Recent","Bocas","Casa Blanca","orig_df",1.122261679,4.35382438725426,11,83,0.0143642168674699,3.04463734939759,"AT13-12_1",0.22898,0.5786,44,1.26593725351011
"178","Gerreidae","AT13-12-4-2",2.033410309,2033.410309,"Sub Recent","Bocas","Casa Blanca","orig_df",1.440639001,5.71221501706442,11,83,0.0143642168674699,3.04463734939759,"AT13-12_8",0.28791,0.6922,48,2.89385883633043
"179","Gerreidae","AT13-12-1-1",3.443870649,3443.870649,"Sub Recent","Bocas","Casa Blanca","orig_df",2.198865628,9.8965379640819,11,83,0.0143642168674699,3.04463734939759,"AT13-12_1",0.22898,0.5786,44,15.4229543816828
"180","Gobiidae","AT14-2-2",0.607489825,607.4898252,"Sub Recent","Bocas","Punta Donato","orig_df",0.5389617248,1.56169060369341,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0375988939424581
"181","Gobiidae","AT14-2-2",0.64669726,646.6972604,"Sub Recent","Bocas","Punta Donato","orig_df",0.6638111708,1.66907035119804,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.045894622257981
"182","Gobiidae","AT14-2-2",0.648851015,648.8510153,"Sub Recent","Bocas","Punta Donato","orig_df",0.7754351765,1.67498114092185,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0463836436418978
"183","Gobiidae","AT14-2-1",0.649196822,649.1968219,"Sub Recent","Bocas","Punta Donato","orig_df",0.7046639994,1.67593029329489,11,26,0.00987961538461538,2.99819230769231,"AT14-2_1",0.126321,0.6472,39,0.0464624926468237
"184","Gobiidae","AT14-2-2",0.649242366,649.2423662,"Sub Recent","Bocas","Punta Donato","orig_df",0.4837612161,1.67605530238883,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0464728841891766
"185","Gobiidae","AT14-2-2",0.649737337,649.7373365,"Sub Recent","Bocas","Punta Donato","orig_df",0.7525487021,1.67741393370502,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0465859220856705
"186","Gobiidae","AT14-2-2",0.681145316,681.1453158,"Sub Recent","Bocas","Punta Donato","orig_df",0.5965879232,1.76375667227787,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0541515087831441
"187","Gobiidae","AT14-2-2",0.682453717,682.4537171,"Sub Recent","Bocas","Punta Donato","orig_df",0.7131480541,1.76735910625638,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0544837957755647
"188","Gobiidae","AT14-2-2",0.688217376,688.217376,"Sub Recent","Bocas","Punta Donato","orig_df",0.7137303157,1.78323343736975,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.055964229333697
"189","Gobiidae","AT14-2-1",0.694305124,694.3051244,"Sub Recent","Bocas","Punta Donato","orig_df",0.5972566783,1.80000950832711,11,26,0.00987961538461538,2.99819230769231,"AT14-2_1",0.126321,0.6472,39,0.0575576398118101
"190","Gobiidae","AT14-2-1",0.694383826,694.383826,"Sub Recent","Bocas","Punta Donato","orig_df",0.6423245963,1.80022644933905,11,26,0.00987961538461538,2.99819230769231,"AT14-2_1",0.126321,0.6472,39,0.0575784406875121
"191","Gobiidae","AT14-2-2",0.695791644,695.7916436,"Sub Recent","Bocas","Punta Donato","orig_df",0.6881980824,1.80410734336965,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0579513979704432
"192","Gobiidae","AT14-2-2",0.695801597,695.8015974,"Sub Recent","Bocas","Punta Donato","orig_df",0.6777707437,1.80413478230606,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0579540405915588
"193","Gobiidae","AT14-2-2",0.69598116,695.9811603,"Sub Recent","Bocas","Punta Donato","orig_df",0.6807557727,1.80462981497633,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0580017305715691
"194","Gobiidae","AT14-2-2",0.698011582,698.0115818,"Sub Recent","Bocas","Punta Donato","orig_df",0.8118537593,1.81022799531036,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0585428641867207
"195","Gobiidae","AT14-2-1",0.698310141,698.3101413,"Sub Recent","Bocas","Punta Donato","orig_df",0.6162355251,1.81105125451577,11,26,0.00987961538461538,2.99819230769231,"AT14-2_1",0.126321,0.6472,39,0.0586227250657691
"196","Gobiidae","AT14-2-2",0.699522886,699.5228862,"Sub Recent","Bocas","Punta Donato","orig_df",0.5991112224,1.81439555757843,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0589478882543761
"197","Gobiidae","AT14-2-2",0.700931083,700.9310832,"Sub Recent","Bocas","Punta Donato","orig_df",0.646463639,1.81827930513502,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0593270069486022
"198","Gobiidae","AT14-2-1",0.70693011,706.9301098,"Sub Recent","Bocas","Punta Donato","orig_df",0.5216864281,1.83482988431338,11,26,0.00987961538461538,2.99819230769231,"AT14-2_1",0.126321,0.6472,39,0.0609608413898468
"199","Gobiidae","AT14-2-1",0.70783409,707.8340899,"Sub Recent","Bocas","Punta Donato","orig_df",0.7249165682,1.83732462612883,11,26,0.00987961538461538,2.99819230769231,"AT14-2_1",0.126321,0.6472,39,0.0612096870460965
"200","Gobiidae","AT14-2-2",0.709988769,709.9887685,"Sub Recent","Bocas","Punta Donato","orig_df",0.6540237152,1.84327177302161,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0618056319796364
"201","Gobiidae","AT14-2-2",0.723699918,723.6999176,"Sub Recent","Bocas","Punta Donato","orig_df",0.5594372952,1.88114263321845,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0656914950857434
"202","Gobiidae","AT14-2-2",0.72385826,723.8582604,"Sub Recent","Bocas","Punta Donato","orig_df",0.5920966768,1.88158024825949,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0657373240541869
"203","Gobiidae","AT14-2-1",0.725826096,725.8260964,"Sub Recent","Bocas","Punta Donato","orig_df",0.7097099027,1.887019326629,11,26,0.00987961538461538,2.99819230769231,"AT14-2_1",0.126321,0.6472,39,0.0663087076294915
"204","Gobiidae","AT14-1-2",0.726112035,726.1120354,"Sub Recent","Bocas","Casa Blanca","orig_df",0.581496776,1.88780973672679,11,26,0.00987961538461538,2.99819230769231,"AT14-1_2",0.255748,0.58385,102,0.0663920158610118
"205","Gobiidae","AT14-2-2",0.730790931,730.790931,"Sub Recent","Bocas","Punta Donato","orig_df",0.6381898004,1.90074621856491,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.067765435576881
"206","Gobiidae","AT14-2-2",0.731078894,731.0788944,"Sub Recent","Bocas","Punta Donato","orig_df",0.9227589972,1.90154256674685,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.067850594145891
"207","Gobiidae","AT14-2-1",0.73348144,733.4814402,"Sub Recent","Bocas","Punta Donato","orig_df",0.7540093305,1.90818746755332,11,26,0.00987961538461538,2.99819230769231,"AT14-2_1",0.126321,0.6472,39,0.0685639577840753
"208","Gobiidae","AT14-2-2",0.735147125,735.1471248,"Sub Recent","Bocas","Punta Donato","orig_df",0.9026186923,1.9127951851413,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.069061543039785
"209","Gobiidae","AT14-1-2",0.736985637,736.9856374,"Sub Recent","Bocas","Casa Blanca","orig_df",0.6876987206,1.91788175362467,11,26,0.00987961538461538,2.99819230769231,"AT14-1_2",0.255748,0.58385,102,0.0696136275010732
"210","Gobiidae","AT14-1-2",0.739903526,739.9035261,"Sub Recent","Bocas","Casa Blanca","orig_df",0.6242398004,1.92595625613058,11,26,0.00987961538461538,2.99819230769231,"AT14-1_2",0.255748,0.58385,102,0.0704960431288604
"211","Gobiidae","AT14-2-2",0.745022137,745.0221373,"Sub Recent","Bocas","Punta Donato","orig_df",0.5982576828,1.94012554762603,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0720624848751339
"212","Gobiidae","AT14-3-4",0.74664661,746.6466098,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.6340014359,1.94462368776481,11,26,0.00987961538461538,2.99819230769231,"AT14-3_3",0.207246,0.625,27,0.0725645701327467
"213","Gobiidae","AT12-1-2-2",0.747731502,747.7315018,"Sub Recent","Bocas","STRI Point","orig_df",0.6941087292,1.94762808138438,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.0729012177666233
"214","Gobiidae","AT14-2-2",0.747920194,747.920194,"Sub Recent","Bocas","Punta Donato","orig_df",0.6637083001,1.94815065467643,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0729598790914316
"215","Gobiidae","AT14-3-4",0.749232407,749.2324073,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.5944638571,1.95178499506775,11,26,0.00987961538461538,2.99819230769231,"AT14-3_3",0.207246,0.625,27,0.0733687214263818
"216","Gobiidae","AT14-2-2",0.750529589,750.5295887,"Sub Recent","Bocas","Punta Donato","orig_df",0.6642634567,1.95537810084714,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0737744232907869
"217","Gobiidae","AT14-2-2",0.750562421,750.5624208,"Sub Recent","Bocas","Punta Donato","orig_df",0.8318982274,1.95546904834925,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.0737847116357762
