"","family","sample","oto_length_mm","oto_length_um","type_age","region","locality","source","oto_width_mm"
"223","Gobiidae","AT14-2-2",0.757629054,757.629054,"Sub Recent","Bocas","Punta Donato","orig_df",0.740056134
"224","Gobiidae","AT14-3-6",0.760182091,760.1820905,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.6451850533
"225","Gobiidae","AT12-1-4-1",0.760991477,760.9914765,"Sub Recent","Bocas","STRI Point","orig_df",0.6227633778
"226","Gobiidae","AT14-2-2",0.761526792,761.5267915,"Sub Recent","Bocas","Punta Donato","orig_df",0.8402456067
"227","Gobiidae","AT14-2-2",0.761592471,761.5924714,"Sub Recent","Bocas","Punta Donato","orig_df",0.8022203295
"228","Gobiidae","AT12-1-4-1",0.764349797,764.3497974,"Sub Recent","Bocas","STRI Point","orig_df",0.660589603
"229","Gobiidae","AT14-2-2",0.781745531,781.7455312,"Sub Recent","Bocas","Punta Donato","orig_df",0.5286745958
"230","Gobiidae","AT14-2-2",0.789483224,789.4832243,"Sub Recent","Bocas","Punta Donato","orig_df",0.7926951058
"231","Gobiidae","AT14-2-2",0.789583403,789.583403,"Sub Recent","Bocas","Punta Donato","orig_df",0.7003468601
"232","Gobiidae","AT14-2-1",0.791568846,791.5688463,"Sub Recent","Bocas","Punta Donato","orig_df",0.8438178591
"233","Gobiidae","AT14-2-2",0.793637729,793.6377293,"Sub Recent","Bocas","Punta Donato","orig_df",0.5852985859
"234","Gobiidae","AT14-2-1",0.794171439,794.1714385,"Sub Recent","Bocas","Punta Donato","orig_df",0.8170297867
"235","Gobiidae","AT14-1-2",0.79536403,795.3640301,"Sub Recent","Bocas","Casa Blanca","orig_df",0.6623648894
"236","Gobiidae","AT12-1-4-1",0.795709999,795.7099992,"Sub Recent","Bocas","STRI Point","orig_df",0.7323922138
"237","Gobiidae","AT14-2-2",0.798999792,798.999792,"Sub Recent","Bocas","Punta Donato","orig_df",0.7676790387
"238","Gobiidae","AT14-2-2",0.803659405,803.6594048,"Sub Recent","Bocas","Punta Donato","orig_df",0.8871295073
"239","Gobiidae","AT14-2-2",0.804129774,804.1297738,"Sub Recent","Bocas","Punta Donato","orig_df",0.8613476711
"240","Gobiidae","AT12-1-4-1",0.804775172,804.775172,"Sub Recent","Bocas","STRI Point","orig_df",0.6764466399
"241","Gobiidae","AT14-2-2",0.805336226,805.3362263,"Sub Recent","Bocas","Punta Donato","orig_df",0.6996570355
"242","Gobiidae","AT14-2-2",0.810844256,810.844256,"Sub Recent","Bocas","Punta Donato","orig_df",0.7212246654
"243","Gobiidae","AT14-2-2",0.81235142,812.3514197,"Sub Recent","Bocas","Punta Donato","orig_df",0.7494211546
"244","Gobiidae","AT14-2-2",0.813800979,813.8009791,"Sub Recent","Bocas","Punta Donato","orig_df",0.6332545813
"245","Gobiidae","AT14-2-2",0.815845733,815.8457333,"Sub Recent","Bocas","Punta Donato","orig_df",0.869824585
"246","Gobiidae","AT12-1-3-1",0.818051848,818.0518481,"Sub Recent","Bocas","STRI Point","orig_df",0.6691328914
"247","Gobiidae","AT12-1-4-1",0.81818087,818.1808697,"Sub Recent","Bocas","STRI Point","orig_df",0.696991598
"248","Gobiidae","AT12-1-4-1",0.821451457,821.4514572,"Sub Recent","Bocas","STRI Point","orig_df",0.6852070185
"249","Gobiidae","AT14-1-2",0.822313745,822.3137445,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7253404765
"250","Gobiidae","AT14-2-2",0.822313762,822.3137619,"Sub Recent","Bocas","Punta Donato","orig_df",0.8227073127
"251","Gobiidae","AT14-2-2",0.822479673,822.479673,"Sub Recent","Bocas","Punta Donato","orig_df",0.7775469673
"252","Gobiidae","AT12-1-4-1",0.822903724,822.9037241,"Sub Recent","Bocas","STRI Point","orig_df",0.6661708693
"253","Gobiidae","AT12-1-1-1",0.822943901,822.9439006,"Sub Recent","Bocas","STRI Point","orig_df",0.5396268436
"254","Gobiidae","AT14-2-2",0.823493194,823.4931937,"Sub Recent","Bocas","Punta Donato","orig_df",0.9282883824
"255","Gobiidae","AT12-1-2-2",0.826751231,826.751231,"Sub Recent","Bocas","STRI Point","orig_df",0.7013600328
"256","Gobiidae","AT14-1-8",0.828364314,828.3643138,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7457318692
"257","Gobiidae","AT14-2-2",0.832356688,832.3566875,"Sub Recent","Bocas","Punta Donato","orig_df",0.6902224988
"258","Gobiidae","AT12-1-4-1",0.832517867,832.5178668,"Sub Recent","Bocas","STRI Point","orig_df",0.7443546461
"259","Gobiidae","AT14-2-2",0.832671183,832.6711827,"Sub Recent","Bocas","Punta Donato","orig_df",0.7416778748
"260","Gobiidae","AT14-2-2",0.83617576,836.1757599,"Sub Recent","Bocas","Punta Donato","orig_df",0.7290187566
"261","Gobiidae","AT14-2-2",0.838067033,838.0670332,"Sub Recent","Bocas","Punta Donato","orig_df",0.6280903944
"262","Gobiidae","AT14-2-1",0.839694056,839.6940564,"Sub Recent","Bocas","Punta Donato","orig_df",0.58099026
"263","Gobiidae","AT14-2-1",0.842792363,842.7923626,"Sub Recent","Bocas","Punta Donato","orig_df",0.7439587622
"264","Gobiidae","AT14-3-4",0.8433938,843.3938002,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.6946633632
"265","Gobiidae","AT14-2-1",0.844076154,844.0761538,"Sub Recent","Bocas","Punta Donato","orig_df",0.563578855
"266","Gobiidae","AT12-1-3-1",0.84661207,846.6120703,"Sub Recent","Bocas","STRI Point","orig_df",0.7343152523
"267","Gobiidae","AT14-3-6",0.847114707,847.1147065,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.7329083483
"268","Gobiidae","AT14-2-2",0.847468919,847.4689192,"Sub Recent","Bocas","Punta Donato","orig_df",0.6163444273
"269","Gobiidae","AT14-2-1",0.849452336,849.4523364,"Sub Recent","Bocas","Punta Donato","orig_df",0.6438482927
"270","Gobiidae","AT12-1-4-1",0.849958974,849.9589736,"Sub Recent","Bocas","STRI Point","orig_df",0.7399536866
"271","Gobiidae","AT12-1-3-1",0.850750617,850.7506167,"Sub Recent","Bocas","STRI Point","orig_df",0.6768786958
"272","Gobiidae","AT12-1-1-1",0.850877864,850.8778635,"Sub Recent","Bocas","STRI Point","orig_df",0.740371899
"273","Gobiidae","AT14-2-1",0.853316063,853.3160626,"Sub Recent","Bocas","Punta Donato","orig_df",0.718920032
"274","Gobiidae","AT14-2-2",0.855998867,855.9988673,"Sub Recent","Bocas","Punta Donato","orig_df",0.7505092044
"275","Gobiidae","AT14-2-2",0.858940362,858.940362,"Sub Recent","Bocas","Punta Donato","orig_df",0.6165570179
"276","Gobiidae","AT14-2-2",0.861573694,861.5736943,"Sub Recent","Bocas","Punta Donato","orig_df",0.6906409633
"277","Gobiidae","AT12-1-3-1",0.86196132,861.9613195,"Sub Recent","Bocas","STRI Point","orig_df",0.733038647
"278","Gobiidae","AT14-2-2",0.862321797,862.3217968,"Sub Recent","Bocas","Punta Donato","orig_df",0.617746707
"279","Gobiidae","AT14-1-2",0.863128582,863.1285824,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7000305016
"280","Gobiidae","AT14-2-1",0.863633597,863.633597,"Sub Recent","Bocas","Punta Donato","orig_df",1.017736828
"281","Gobiidae","AT14-2-2",0.864537414,864.5374142,"Sub Recent","Bocas","Punta Donato","orig_df",0.7364552826
"282","Gobiidae","AT14-2-2",0.86473335,864.7333499,"Sub Recent","Bocas","Punta Donato","orig_df",0.8068775871
"283","Gobiidae","AT12-1-4-1",0.864970578,864.9705783,"Sub Recent","Bocas","STRI Point","orig_df",0.7078806359
"284","Gobiidae","AT12-1-4-1",0.866783712,866.7837118,"Sub Recent","Bocas","STRI Point","orig_df",0.7401633678
"285","Gobiidae","AT14-2-2",0.867658326,867.6583264,"Sub Recent","Bocas","Punta Donato","orig_df",0.6887051914
"286","Gobiidae","AT14-2-2",0.869210113,869.2101133,"Sub Recent","Bocas","Punta Donato","orig_df",0.9106622679
"287","Gobiidae","AT14-2-1",0.869368144,869.3681436,"Sub Recent","Bocas","Punta Donato","orig_df",0.8606712443
"288","Gobiidae","AT14-2-2",0.870354838,870.354838,"Sub Recent","Bocas","Punta Donato","orig_df",0.6255983502
"289","Gobiidae","AT14-2-1",0.872392411,872.3924106,"Sub Recent","Bocas","Punta Donato","orig_df",0.6560501965
"290","Gobiidae","AT14-2-1",0.872637257,872.637257,"Sub Recent","Bocas","Punta Donato","orig_df",0.6832840659
"291","Gobiidae","AT12-1-4-1",0.87322542,873.2254204,"Sub Recent","Bocas","STRI Point","orig_df",0.7899332752
"292","Gobiidae","AT14-1-2",0.874147638,874.1476377,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7132795693
"293","Gobiidae","AT14-2-2",0.874942934,874.9429344,"Sub Recent","Bocas","Punta Donato","orig_df",0.7084196763
"294","Gobiidae","AT12-1-4-1",0.876215569,876.2155691,"Sub Recent","Bocas","STRI Point","orig_df",0.6982533318
"295","Gobiidae","AT12-1-4-1",0.876732711,876.7327111,"Sub Recent","Bocas","STRI Point","orig_df",0.7395829381
"296","Gobiidae","AT14-2-2",0.876931159,876.931159,"Sub Recent","Bocas","Punta Donato","orig_df",0.701014875
"297","Gobiidae","AT14-2-1",0.877183321,877.183321,"Sub Recent","Bocas","Punta Donato","orig_df",0.762119481
"298","Gobiidae","AT14-2-2",0.879538523,879.5385226,"Sub Recent","Bocas","Punta Donato","orig_df",0.6682258258
"299","Gobiidae","AT14-2-1",0.879564035,879.5640354,"Sub Recent","Bocas","Punta Donato","orig_df",0.8840003941
"300","Gobiidae","AT12-1-4-1",0.881535079,881.5350793,"Sub Recent","Bocas","STRI Point","orig_df",0.7627764889
"301","Gobiidae","AT12-1-4-1",0.882007481,882.0074811,"Sub Recent","Bocas","STRI Point","orig_df",0.750451904
"302","Gobiidae","AT14-2-2",0.882540165,882.5401648,"Sub Recent","Bocas","Punta Donato","orig_df",0.6577886887
"303","Gobiidae","AT12-1-4-1",0.882831933,882.8319328,"Sub Recent","Bocas","STRI Point","orig_df",0.7220343068
"304","Gobiidae","AT14-2-2",0.887522975,887.5229754,"Sub Recent","Bocas","Punta Donato","orig_df",0.7333084912
"305","Gobiidae","AT12-1-4-1",0.887737624,887.7376239,"Sub Recent","Bocas","STRI Point","orig_df",0.7089883088
"306","Gobiidae","AT14-2-1",0.889002327,889.002327,"Sub Recent","Bocas","Punta Donato","orig_df",0.7856072164
"307","Gobiidae","AT14-3-6",0.891548059,891.5480591,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.7275395538
"308","Gobiidae","AT12-1-3-1",0.891813476,891.8134756,"Sub Recent","Bocas","STRI Point","orig_df",0.7351090945
"309","Gobiidae","AT14-3-6",0.891859068,891.8590683,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.6947480704
"310","Gobiidae","AT14-2-1",0.89464385,894.6438496,"Sub Recent","Bocas","Punta Donato","orig_df",0.715048738
"311","Gobiidae","AT14-2-2",0.895196503,895.1965026,"Sub Recent","Bocas","Punta Donato","orig_df",0.9978915796
"312","Gobiidae","AT14-1-2",0.896059096,896.0590957,"Sub Recent","Bocas","Casa Blanca","orig_df",0.751086918
"313","Gobiidae","AT14-2-2",0.896783631,896.7836307,"Sub Recent","Bocas","Punta Donato","orig_df",0.5816281801
"314","Gobiidae","AT14-1-2",0.896939849,896.9398485,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7424088156
"315","Gobiidae","AT14-2-2",0.897845883,897.8458827,"Sub Recent","Bocas","Punta Donato","orig_df",0.7534918095
"316","Gobiidae","AT14-2-2",0.900878299,900.8782988,"Sub Recent","Bocas","Punta Donato","orig_df",0.6124743054
"317","Gobiidae","AT12-1-4-1",0.903032833,903.0328325,"Sub Recent","Bocas","STRI Point","orig_df",0.8051613412
"318","Gobiidae","AT14-1-8",0.903049255,903.0492552,"Sub Recent","Bocas","Casa Blanca","orig_df",0.734171656
"319","Gobiidae","AT14-3-4",0.903539892,903.5398919,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.7979961501
"320","Gobiidae","AT12-1-3-1",0.904127794,904.1277944,"Sub Recent","Bocas","STRI Point","orig_df",0.7839311763
"321","Gobiidae","AT14-3-4",0.904563439,904.5634391,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.7479299894
"322","Gobiidae","AT14-3-4",0.905035337,905.0353372,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.740353033
"323","Gobiidae","AT12-1-4-1",0.905517508,905.5175083,"Sub Recent","Bocas","STRI Point","orig_df",0.7505113788
"324","Gobiidae","AT14-2-2",0.905916949,905.9169494,"Sub Recent","Bocas","Punta Donato","orig_df",1.001538601
"325","Gobiidae","AT12-1-4-1",0.906316213,906.316213,"Sub Recent","Bocas","STRI Point","orig_df",0.7555856436
"326","Gobiidae","AT14-2-2",0.907327504,907.327504,"Sub Recent","Bocas","Punta Donato","orig_df",0.8911144043
"327","Gobiidae","AT14-3-4",0.910725147,910.7251468,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.7716136502
"328","Gobiidae","AT14-2-2",0.911074069,911.0740688,"Sub Recent","Bocas","Punta Donato","orig_df",0.7926555321
"329","Gobiidae","AT12-1-4-1",0.911584193,911.584193,"Sub Recent","Bocas","STRI Point","orig_df",0.7178143957
"330","Gobiidae","AT14-2-1",0.912554001,912.5540012,"Sub Recent","Bocas","Punta Donato","orig_df",0.66197205
"331","Gobiidae","AT14-2-1",0.912895733,912.895733,"Sub Recent","Bocas","Punta Donato","orig_df",0.7152025208
"332","Gobiidae","AT12-1-2-2",0.914917348,914.9173475,"Sub Recent","Bocas","STRI Point","orig_df",0.4948533701
"333","Gobiidae","AT12-1-4-1",0.916446135,916.4461346,"Sub Recent","Bocas","STRI Point","orig_df",0.7150201558
"334","Gobiidae","AT12-1-3-1",0.916630469,916.6304689,"Sub Recent","Bocas","STRI Point","orig_df",0.8032582394
"335","Gobiidae","AT14-2-2",0.917807859,917.8078591,"Sub Recent","Bocas","Punta Donato","orig_df",0.7757225673
"336","Gobiidae","AT14-2-1",0.918962705,918.9627049,"Sub Recent","Bocas","Punta Donato","orig_df",0.5432132353
"337","Gobiidae","AT14-2-2",0.92027999,920.2799898,"Sub Recent","Bocas","Punta Donato","orig_df",0.6806275043
"338","Gobiidae","AT14-2-1",0.920730753,920.7307525,"Sub Recent","Bocas","Punta Donato","orig_df",0.7113426423
"339","Gobiidae","AT12-1-3-1",0.921241356,921.2413558,"Sub Recent","Bocas","STRI Point","orig_df",0.7831085902
"340","Gobiidae","AT14-2-2",0.921351231,921.3512308,"Sub Recent","Bocas","Punta Donato","orig_df",0.6880146785
"341","Gobiidae","AT14-2-2",0.923200222,923.2002223,"Sub Recent","Bocas","Punta Donato","orig_df",0.650103059
"342","Gobiidae","AT12-1-3-1",0.923417487,923.4174865,"Sub Recent","Bocas","STRI Point","orig_df",0.7724355765
"343","Gobiidae","AT12-1-4-1",0.924613956,924.6139555,"Sub Recent","Bocas","STRI Point","orig_df",0.7959014189
"344","Gobiidae","AT14-2-2",0.925314446,925.3144464,"Sub Recent","Bocas","Punta Donato","orig_df",0.8104907812
"345","Gobiidae","AT14-2-2",0.92631031,926.3103096,"Sub Recent","Bocas","Punta Donato","orig_df",0.5798435793
"346","Gobiidae","AT12-1-3-1",0.928299981,928.2999808,"Sub Recent","Bocas","STRI Point","orig_df",0.7622216943
"347","Gobiidae","AT14-2-2",0.929479527,929.4795266,"Sub Recent","Bocas","Punta Donato","orig_df",1.116378997
"348","Gobiidae","AT14-1-8",0.931168049,931.1680488,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7915127634
"349","Gobiidae","AT14-2-2",0.933996303,933.9963034,"Sub Recent","Bocas","Punta Donato","orig_df",0.7121579407
"350","Gobiidae","AT12-1-4-1",0.934238064,934.2380643,"Sub Recent","Bocas","STRI Point","orig_df",0.8402549656
"351","Gobiidae","AT14-2-1",0.934605248,934.6052482,"Sub Recent","Bocas","Punta Donato","orig_df",0.6034496008
"352","Gobiidae","AT14-2-2",0.934831714,934.8317143,"Sub Recent","Bocas","Punta Donato","orig_df",0.732162681
"353","Gobiidae","AT12-1-3-1",0.935353079,935.3530786,"Sub Recent","Bocas","STRI Point","orig_df",0.7674847994
"354","Gobiidae","AT14-2-2",0.93580818,935.8081801,"Sub Recent","Bocas","Punta Donato","orig_df",0.968128997
"355","Gobiidae","AT14-3-6",0.939297984,939.2979844,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.7507849676
"356","Gobiidae","AT14-1-2",0.939477128,939.4771283,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8176684737
"357","Gobiidae","AT14-2-2",0.939479916,939.479916,"Sub Recent","Bocas","Punta Donato","orig_df",0.8224570985
"358","Gobiidae","AT14-2-2",0.940568847,940.5688467,"Sub Recent","Bocas","Punta Donato","orig_df",0.9377953626
"359","Gobiidae","AT14-2-1",0.942593826,942.5938262,"Sub Recent","Bocas","Punta Donato","orig_df",0.8412174003
"360","Gobiidae","AT12-1-1-1",0.94286711,942.8671101,"Sub Recent","Bocas","STRI Point","orig_df",0.8894698224
"361","Gobiidae","AT14-2-1",0.942994789,942.9947887,"Sub Recent","Bocas","Punta Donato","orig_df",0.827189967
"362","Gobiidae","AT12-1-4-1",0.947289094,947.2890937,"Sub Recent","Bocas","STRI Point","orig_df",0.8151224648
"363","Gobiidae","AT12-1-3-1",0.947358563,947.3585628,"Sub Recent","Bocas","STRI Point","orig_df",0.8186865129
"364","Gobiidae","AT14-2-2",0.950541556,950.5415559,"Sub Recent","Bocas","Punta Donato","orig_df",0.7503549874
"365","Gobiidae","AT12-1-3-1",0.95138162,951.3816204,"Sub Recent","Bocas","STRI Point","orig_df",0.7727511274
"366","Gobiidae","AT12-1-3-1",0.9544432,954.4432004,"Sub Recent","Bocas","STRI Point","orig_df",0.8462395051
"367","Gobiidae","AT14-2-2",0.954543793,954.5437928,"Sub Recent","Bocas","Punta Donato","orig_df",0.5845713762
"368","Gobiidae","AT14-2-2",0.956548679,956.5486787,"Sub Recent","Bocas","Punta Donato","orig_df",0.6554897898
"369","Gobiidae","AT12-1-4-1",0.957364971,957.364971,"Sub Recent","Bocas","STRI Point","orig_df",0.8028214398
"370","Gobiidae","AT14-2-2",0.957432566,957.4325655,"Sub Recent","Bocas","Punta Donato","orig_df",0.7979935616
"371","Gobiidae","AT12-1-4-1",0.960072325,960.072325,"Sub Recent","Bocas","STRI Point","orig_df",0.7642492377
"372","Gobiidae","AT14-2-2",0.961239297,961.2392971,"Sub Recent","Bocas","Punta Donato","orig_df",0.9131519964
"373","Gobiidae","AT12-1-2-1",0.965037373,965.0373726,"Sub Recent","Bocas","STRI Point","orig_df",0.8730467157
"374","Gobiidae","AT14-1-8",0.96522458,965.2245802,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7955488866
"375","Gobiidae","AT14-1-8",0.965700991,965.7009912,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8083450576
"376","Gobiidae","AT12-1-4-1",0.966617104,966.6171035,"Sub Recent","Bocas","STRI Point","orig_df",0.8316475667
"377","Gobiidae","AT14-2-1",0.966732036,966.7320358,"Sub Recent","Bocas","Punta Donato","orig_df",0.7636566278
"378","Gobiidae","AT12-1-3-1",0.966995325,966.9953246,"Sub Recent","Bocas","STRI Point","orig_df",0.7580616913
"379","Gobiidae","AT12-1-4-1",0.968209822,968.2098224,"Sub Recent","Bocas","STRI Point","orig_df",0.7941056811
"380","Gobiidae","AT14-2-2",0.968988429,968.9884292,"Sub Recent","Bocas","Punta Donato","orig_df",0.605622336
"381","Gobiidae","AT14-1-8",0.969283265,969.2832649,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8489670908
"382","Gobiidae","AT12-1-4-1",0.969407701,969.4077005,"Sub Recent","Bocas","STRI Point","orig_df",0.8695455603
"383","Gobiidae","AT12-1-4-1",0.969510278,969.5102783,"Sub Recent","Bocas","STRI Point","orig_df",0.8215241548
"384","Gobiidae","AT12-1-4-1",0.970254109,970.2541094,"Sub Recent","Bocas","STRI Point","orig_df",0.7740884828
"385","Gobiidae","AT14-2-2",0.97165537,971.6553699,"Sub Recent","Bocas","Punta Donato","orig_df",0.84388465
"386","Gobiidae","AT14-2-1",0.972395055,972.3950551,"Sub Recent","Bocas","Punta Donato","orig_df",0.9436753053
"387","Gobiidae","AT12-1-2-2",0.972399268,972.3992678,"Sub Recent","Bocas","STRI Point","orig_df",0.8932060285
"388","Gobiidae","AT12-1-1-1",0.972491204,972.4912042,"Sub Recent","Bocas","STRI Point","orig_df",0.8894880051
"389","Gobiidae","AT14-2-2",0.972844496,972.8444964,"Sub Recent","Bocas","Punta Donato","orig_df",0.9991352398
"390","Gobiidae","AT14-1-8",0.973935833,973.9358331,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7595013957
"391","Gobiidae","AT14-2-2",0.974693969,974.6939688,"Sub Recent","Bocas","Punta Donato","orig_df",0.6459701547
"392","Gobiidae","AT14-2-2",0.974979077,974.9790768,"Sub Recent","Bocas","Punta Donato","orig_df",0.7056195504
"393","Gobiidae","AT12-1-2-2",0.975124358,975.1243577,"Sub Recent","Bocas","STRI Point","orig_df",0.8358727008
"394","Gobiidae","AT14-2-2",0.976670175,976.6701752,"Sub Recent","Bocas","Punta Donato","orig_df",0.6454308319
"395","Gobiidae","AT12-1-4-1",0.978488752,978.4887522,"Sub Recent","Bocas","STRI Point","orig_df",0.757030401
"396","Gobiidae","AT14-2-2",0.979147644,979.1476443,"Sub Recent","Bocas","Punta Donato","orig_df",0.7762279211
"397","Gobiidae","AT12-1-4-1",0.980553567,980.553567,"Sub Recent","Bocas","STRI Point","orig_df",0.8667122753
"398","Gobiidae","AT12-1-3-1",0.98104835,981.0483504,"Sub Recent","Bocas","STRI Point","orig_df",0.877920242
"399","Gobiidae","AT12-1-2-2",0.981464337,981.4643367,"Sub Recent","Bocas","STRI Point","orig_df",0.8771207326
"400","Gobiidae","AT12-1-2-2",0.982460614,982.460614,"Sub Recent","Bocas","STRI Point","orig_df",0.8642661762
"401","Gobiidae","AT14-1-8",0.982489098,982.4890978,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7995282756
"402","Gobiidae","AT12-1-3-1",0.983110047,983.1100465,"Sub Recent","Bocas","STRI Point","orig_df",0.8331638188
"403","Gobiidae","AT12-1-2-2",0.983150257,983.150257,"Sub Recent","Bocas","STRI Point","orig_df",0.8259017125
"404","Gobiidae","AT12-1-2-2",0.983657712,983.657712,"Sub Recent","Bocas","STRI Point","orig_df",0.8796290124
"405","Gobiidae","AT12-1-4-1",0.983887385,983.8873846,"Sub Recent","Bocas","STRI Point","orig_df",0.8587710323
"406","Gobiidae","AT14-2-2",0.984753699,984.7536988,"Sub Recent","Bocas","Punta Donato","orig_df",0.6218550124
"407","Gobiidae","AT14-2-1",0.984907368,984.9073677,"Sub Recent","Bocas","Punta Donato","orig_df",0.5875015157
"408","Gobiidae","AT12-1-4-1",0.984956946,984.9569461,"Sub Recent","Bocas","STRI Point","orig_df",0.814613111
"409","Gobiidae","AT12-1-2-2",0.985337396,985.3373961,"Sub Recent","Bocas","STRI Point","orig_df",0.9048965856
"410","Gobiidae","AT14-2-1",0.986079086,986.0790861,"Sub Recent","Bocas","Punta Donato","orig_df",0.8692320273
"411","Gobiidae","AT14-2-1",0.98611173,986.1117296,"Sub Recent","Bocas","Punta Donato","orig_df",0.5860274322
"412","Gobiidae","AT14-1-8",0.986457646,986.4576455,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8239771719
"413","Gobiidae","AT12-1-2-2",0.986623988,986.6239881,"Sub Recent","Bocas","STRI Point","orig_df",0.8684778071
"414","Gobiidae","AT12-1-2-1",0.988040507,988.0405068,"Sub Recent","Bocas","STRI Point","orig_df",0.9333313068
"415","Gobiidae","AT12-1-2-2",0.988746249,988.7462487,"Sub Recent","Bocas","STRI Point","orig_df",0.8686484089
"416","Gobiidae","AT14-2-2",0.989210083,989.2100828,"Sub Recent","Bocas","Punta Donato","orig_df",0.9158758279
"417","Gobiidae","AT14-2-1",0.99098403,990.9840295,"Sub Recent","Bocas","Punta Donato","orig_df",0.6105390796
"418","Gobiidae","AT14-1-2",0.991872607,991.872607,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8420734708
"419","Gobiidae","AT14-2-1",0.992396637,992.3966368,"Sub Recent","Bocas","Punta Donato","orig_df",1.071073556
"420","Gobiidae","AT14-1-2",0.998764457,998.7644573,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8074974551
"421","Gobiidae","AT12-1-2-2",0.999352088,999.3520877,"Sub Recent","Bocas","STRI Point","orig_df",0.8561013793
"422","Gobiidae","AT12-1-2-1",0.999408829,999.4088291,"Sub Recent","Bocas","STRI Point","orig_df",0.8919788285
"423","Gobiidae","AT12-1-2-1",0.999454934,999.4549338,"Sub Recent","Bocas","STRI Point","orig_df",0.8977109467
"424","Gobiidae","AT12-1-2-2",0.999579428,999.5794278,"Sub Recent","Bocas","STRI Point","orig_df",0.8406041064
"425","Gobiidae","AT12-1-4-1",0.999580331,999.5803314,"Sub Recent","Bocas","STRI Point","orig_df",0.9153296355
"426","Gobiidae","AT14-2-2",1.00025748,1000.25748,"Sub Recent","Bocas","Punta Donato","orig_df",0.6834531528
"427","Gobiidae","AT12-1-2-2",1.001191568,1001.191568,"Sub Recent","Bocas","STRI Point","orig_df",0.8648287189
"428","Gobiidae","AT14-3-6",1.001335632,1001.335632,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.8883431598
"429","Gobiidae","AT14-2-2",1.001841984,1001.841984,"Sub Recent","Bocas","Punta Donato","orig_df",0.9054338455
"430","Gobiidae","AT14-1-2",1.002148863,1002.148863,"Sub Recent","Bocas","Casa Blanca","orig_df",0.9001522709
"431","Gobiidae","AT14-2-2",1.002780403,1002.780403,"Sub Recent","Bocas","Punta Donato","orig_df",1.202705826
"432","Gobiidae","AT12-1-1-1",1.004068399,1004.068399,"Sub Recent","Bocas","STRI Point","orig_df",0.909324138
"433","Gobiidae","AT12-1-3-1",1.00431498,1004.31498,"Sub Recent","Bocas","STRI Point","orig_df",0.8682059775
"434","Gobiidae","AT12-1-3-1",1.004507708,1004.507708,"Sub Recent","Bocas","STRI Point","orig_df",0.8475248361
"435","Gobiidae","AT12-1-4-1",1.005844514,1005.844514,"Sub Recent","Bocas","STRI Point","orig_df",0.8080827707
"436","Gobiidae","AT14-2-1",1.006298203,1006.298203,"Sub Recent","Bocas","Punta Donato","orig_df",0.755596452
"437","Gobiidae","AT12-1-4-1",1.00701751,1007.01751,"Sub Recent","Bocas","STRI Point","orig_df",0.8098202428
"438","Gobiidae","AT12-1-3-1",1.007445062,1007.445062,"Sub Recent","Bocas","STRI Point","orig_df",0.8583417716
"439","Gobiidae","AT14-2-1",1.008119013,1008.119013,"Sub Recent","Bocas","Punta Donato","orig_df",0.6100172107
"440","Gobiidae","AT12-1-1-1",1.00817163,1008.17163,"Sub Recent","Bocas","STRI Point","orig_df",0.8464974869
"441","Gobiidae","AT14-3-4",1.008746132,1008.746132,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.8735312336
"442","Gobiidae","AT14-3-6",1.008821079,1008.821079,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.7829760796
"443","Gobiidae","AT14-2-2",1.0093281,1009.3281,"Sub Recent","Bocas","Punta Donato","orig_df",0.767282525
"444","Gobiidae","AT14-2-2",1.009890196,1009.890196,"Sub Recent","Bocas","Punta Donato","orig_df",0.6517671411
"445","Gobiidae","AT14-2-2",1.010162367,1010.162367,"Sub Recent","Bocas","Punta Donato","orig_df",0.724800951
"446","Gobiidae","AT14-1-2",1.011330843,1011.330843,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7743034356
